Id;PageItemID;XCoordinate;YCoordinate
54;124;99.473182678222656;179.6505126953125
55;844;443.53985595703125;189.34860229492188
56;544;99.129646301269531;193.29917907714844
57;663;99.57318115234375;208.300537109375
58;845;460.82391357421875;209.04853820800781
59;753;345.44662475585938;218.65090942382813
60;753;398.4630126953125;216.10002136230469
61;752;429.80133056640625;222.94856262207031
62;752;386.2491455078125;244.10133361816406
63;764;186.05267333984375;287.14883422851563
64;694;241.06442260742188;288.35086059570313
65;842;215.44071960449219;299.64862060546875
66;683;234.675048828125;308.15139770507813
67;597;470.26632690429688;307.09915161132813
68;324;252.82965087890625;345.94915771484375
69;178;388.54812622070313;349.70001220703125
70;95;200.30622863769531;356.45074462890625
71;317;352.10797119140625;361.69989013671875
72;310;484.226318359375;370.09884643554688
73;308;320.34872436523438;377.75143432617188
74;679;451.13699340820313;376.64956665039063
75;64;157.75267028808594;384.84884643554688
76;861;381.34500122070313;387.94882202148438
77;117;467.14178466796875;388.70095825195313
78;468;131.70112609863281;393.40048217773438
79;315;329.02517700195313;397.4500732421875
80;180;224.57920837402344;405.0989990234375
81;721;382.49322509765625;401.90093994140625
82;169;124.17964935302734;410.649169921875
83;333;328.6265869140625;411.10107421875
84;535;494.31640625;414.70144653320313
85;630;329.4544677734375;421.79940795898438
86;614;206.0902099609375;427.55117797851563
87;100;505.84024047851563;425.90118408203125
88;159;326.55270385742188;435.24887084960938
89;132;388.07516479492188;451.80007934570313
90;95;123.15623474121094;467.95074462890625
91;838;142.9871826171875;496.15097045898438
92;260;307.11520385742188;498.59988403320313
93;183;322.54812622070313;497.1500244140625
94;95;99.156234741210938;536.500732421875
95;176;75.223182678222656;559.90057373046875
96;260;125.81520080566406;565.19989013671875
97;703;412.6265869140625;564.9510498046875
98;182;114.22318267822266;575.4005126953125
99;331;252.46630859375;574.44915771484375
100;657;311.67391967773438;580.89849853515625
101;716;253.02920532226563;585.8489990234375
102;715;306.17919921875;590.4990234375
103;723;296.273193359375;599.4005126953125
104;95;109.65498352050781;613.150146484375
105;42;91.629196166992188;634.698974609375
106;669;110.90139007568359;663.49853515625
107;336;318.65267944335938;707.9989013671875
108;698;231.1231689453125;718.20050048828125
109;603;511.32809448242188;165.69985961914063
110;720;125.9044189453125;205.30073547363281
111;685;511.67984008789063;213.00062561035156
112;1225;511.30441284179688;254.30073547363281
113;727;125.40373229980469;262.19796752929688
114;189;515.40887451171875;296.30075073242188
115;647;514.43304443359375;322.19964599609375
116;837;126.10441589355469;367.55078125
117;448;377.02984619140625;402.10064697265625
118;599;376.327880859375;422.75265502929688
119;628;376.70440673828125;449.40078735351563
120;684;404.75579833984375;447.95266723632813
121;179;101.15579223632813;459.70266723632813
122;705;352.336181640625;478.69769287109375
123;711;295.68374633789063;522.5987548828125
124;712;257.2845458984375;551.898193359375
125;704;224.75883483886719;579.00079345703125
126;479;164.53640747070313;628.1983642578125
127;802;384.85971069335938;646.45062255859375
128;957;252.43075561523438;99.598350524902344
129;127;260.01226806640625;115.69942474365234
130;550;259.8514404296875;130.44869995117188
131;800;283.40289306640625;133.80015563964844
132;814;357.75421142578125;148.20149230957031
133;741;434.132080078125;156.84835815429688
134;799;322.47219848632813;168.50096130371094
135;793;279.02911376953125;207.50103759765625
136;815;283.58242797851563;224.89993286132813
137;729;260.48074340820313;243.59835815429688
138;731;251.13070678710938;248.30038452148438
139;80;241.45623779296875;253.45071411132813
140;186;342.86456298828125;270.50100708007813
141;539;272.19024658203125;308.748779296875
142;187;258.19073486328125;316.29983520507813
143;674;460.09161376953125;354.24981689453125
144;199;241.16621398925781;357.94992065429688
145;728;202.51622009277344;380.39993286132813
146;730;192.21621704101563;387.24993896484375
147;78;181.09161376953125;393.34982299804688
148;813;417.08642578125;408.09930419921875
149;199;307.517822265625;437.9986572265625
150;724;263.68148803710938;537.849853515625
151;725;348.00210571289063;540.14892578125
152;629;428.9622802734375;542.14947509765625
153;1012;456.83599853515625;544.79998779296875
154;701;348.64071655273438;614.64862060546875
155;849;265.362060546875;619.44940185546875
156;718;349.18600463867188;635.1500244140625
157;125;84.785049438476563;128.15109252929688
158;502;102.13602447509766;134.000732421875
159;818;112.33646392822266;137.74984741210938
160;820;126.49066162109375;140.74850463867188
161;133;60.785049438476563;153.45106506347656
162;746;274.08645629882813;168.79983520507813
163;634;275.66305541992188;190.64942932128906
164;105;404.7906494140625;209.84848022460938
165;779;262.16110229492188;212.75146484375
166;439;404.8375244140625;220.64982604980469
167;256;405.24066162109375;231.34848022460938
168;115;159.788330078125;234.70046997070313
169;637;159.86016845703125;242.75064086914063
170;797;514.00494384765625;245.00199890136719
171;57;159.18832397460938;249.95046997070313
172;618;147.43505859375;255.70106506347656
173;600;242.10826110839844;254.75016784667969
174;235;343.61099243164063;257.35186767578125
175;604;158.41128540039063;260.49990844726563
176;612;243.31333923339844;266.14883422851563
177;225;405.31109619140625;267.10147094726563
178;610;233.7630615234375;279.44943237304688
179;620;249.01127624511719;286.29989624023438
180;229;343.75933837890625;286.15081787109375
181;618;261.4110107421875;289.3018798828125
182;811;342.8646240234375;301.64962768554688
183;760;513.5106201171875;302.74859619140625
184;608;171.78826904296875;311.34915161132813
185;487;91.888320922851563;317.75045776367188
186;806;129.48646545410156;333.79983520507813
187;749;228.788330078125;332.6004638671875
188;184;280.98831176757813;337.65045166015625
189;237;378.0130615234375;345.09942626953125
